Review,Positive,Helpful Votes,Funny Votes
A perfect story to be enjoyed alone or in good company 10/10,True,0,0
"Great story and customization. If you're reading this, you already know what this game promises.

If you aren't sure if you want it yet... it delivers.

NOTE: much better experience with M/KB than with controllers. I'm not sure I'd like it as much on Steam Deck or console.",True,0,0
Even on my lower end laptop it runs smoothly and the graphics are awesome,True,0,0
"Gorgeous game, superbly engaging. The story is beautiful and the choices are meaningful. I've played 600 hours at the time of writing and I still haven't brought myself to finish a play-through because I don't want it to end. Despite knowing that 'the end' is one of many and there are soooo many ways to play it completely differently. 10/10 recommend this game to anyone who enjoys a beautiful story, as well as engaging combat that isn't also frantic. 

I feel like I'm reading a Goosebumps book and playing a game of chess at the same time and I love it.",True,0,0
"Probably one of the best, most engaging RPGs in years. I'm normally someone who skips dialogues and just refers to the quest log to see what's up next. This unhinged well-written story got me really involved, caring about the characters. Your choices actually change what campaign you play.

Just finished the campaign on co-op (tactician) with a friend, and I'm going back in for a honour mode run!",True,0,0
Very fun. A lot of storylines to follow and endless ways to play the game.,True,0,0
"Takes me back to nostalgia of playing the first baldur's gate, but with new rules, graphics, systems, and simply more and awesome things to do.  I love it.",True,0,0
Really great game with a fun story line.,True,0,0
Graphics and storyline,True,0,0
Engrossing story and immersive gameplay carefully crafted by Larian to make us feel like we're table-top gaming with our best mates.,True,0,0
"Great story; multiple play through options, great character and world building.",True,0,0
"I can recognize the importance of that game existing, in term of quality and care, even if I rarely want to actually play it. Its more tempting to play in coop in my experience, even if the story is better experienced in solo. I will gladly pay for that game to keep the studio and its values alive in the gaming industry.",True,0,0
"came to woo the vampire, stayed for the story and the gameplay.",True,0,0
"Great game play, graphics are very nice too.",True,0,0
"Baldur's Gate 3 is a masterpiece of storytelling and gameplay. The character development feels personal and impactful. Stunning visuals bring the world of Faerûn to life. The voice acting and dialogue choices are exceptional. Combat is challenging yet rewarding with tactical depth. Multiplayer and co-op enhance replayability. The choices you make truly matter, shaping the story dynamically. Exploration feels immersive with countless secrets to uncover. Larian Studios has set a new standard for RPGs. A must-play for fans of the genre.",True,1,0
"Larion has by far the best devs. Game is amazing, with countless interactions, great plots and subplots and of course amazing gameplay. There are of course some issues here and there, as the game is huge! But you are so immersed in the bg3 world that even if you encounter one, it does not bother you. Amazing game.",True,0,0
The definitive D&D experience. The level of detail in this game is fantastic. These are developers that put their love of the game over money.,True,0,0
"Great mechanics, great story, great characters. Game changer",True,0,0
"Fantastic game, fun characters, engaging story and so much side flavor. Also Halsin <3",True,0,0
