Review,Positive,Helpful Votes,Funny Votes,Date
"Not my first souls game and had much of it spoiled over the last couple of years, but still managed to not only surprise me, but kept me engaged throughout its long run, excellent soundtrack, beautiful world, couldn't recommend more to anyone.

9.7/10.0",True,0,0,2025-02-26 04:22:49
for the love of absolutley anything and everything dont fight that damn tree sentinal when u first start,True,0,0,2025-02-26 03:18:44
"I've enjoyed playing this game so much lol, completed everything and the dlc was honesty a fun challenge.  there's so many different ways to play the game with the different classes and the PVP option, and i get to use cool ass weapon skills and spells",True,0,0,2025-02-26 03:14:14
"Already played this for 600+ hrs up until Messmer in SotE, decided to buy it to enjoy multiplayer as well as finish it thru the official game, and currently saving for DLC and upcoming Nightreign. DEFINITE RECOMMEND.

Time flew by when I was getting destroyed by mobs, and especially bosses, and passed as quickly while I get a hang of their move sets. Conquering bosses gave you an unequivocal rush of joy and disappointment; the disappointment, being unable to fight and destroy the boss until the next playthrough. Hoping everyone can try this masterpiece. Every now and then, a game so good gets released and redefines gaming quality. Godfrey, Malenia, Radahn, Radagon/ Elden Beast, Fortissax, Senessax, Placidusax, Borealis, Bayle the Dread, Divine Beast Dancing Lion, Rellana, and Messmer; These are all memorable fights worth all the hype everybody was raving about, and it's not even half of it. Come to the Lands Between, prove your mettle, and if you're worthy, become the Elden Lord.
",True,0,0,2025-02-26 01:24:43
Its highly addictive and hard to stop playing. The scenery is beautiful and breathtaking <3,True,0,0,2025-02-25 22:51:21
Best game. I love fantasy games and this world is great. I want more lore and a second game for sure.,True,0,0,2025-02-25 19:16:53
"Elden Ring serves as a testament to open world video game design. There is a true sense of accomplishment once that rock-hard enemy has been slain and, something that compels a player to relentlessly do it over and over again until they succeed is truly rewarding. The world is humongous and an epitome of how exploration should be encouraged, by intriguing players to see what is over the hill. Elden Ring is an unmissable, must-play, gaming experience with surprises galore. Elden Ring is the true triumph that FromSoftware was striving for all those years. Complete and utter triumph.",True,0,0,2025-02-25 15:51:10
It is so much fun to beat a boss that you have been trying to beat for 6 hr straight. The feeling is immaculate.,True,0,0,2025-02-25 15:39:46
AMAZING I feel like I've discovered actual gaming. I played the game for two hours and then bought the dlc play this game and you will be astonished the dlc brings even more to the table then the base game and my god if you want to best gaming experience buy Elden ring and if you want a even better experience buy the dlc too.,True,0,0,2025-02-25 13:28:29
"its a very good game worth every penny. Feels like a new open world game but on old principals. No hand holding nonsense explore it at your own pace find bosses level up till you strong enough to beat them. if you start on this journey and you beat some of the bosses you feel like you gained experience in real life not just your character hence very immersive. I think its good for casuals and hardcore gamers. I enjoy it so much want just to take my time with it see everything it has to offer. Keeps you guessing like: ""I'm just gonna go over whats there?"" and hours passed. It is a true MASTERPIECE!",True,0,0,2025-02-25 13:20:22
"If you've completed one playthrough of this game, then I urge you to try atleast one more playthrough with a completely different build with a noticeably different playstyle. Don't just jump to the next game. Make full use of the money you spent for this game. Even if you didn't end up liking the playstyle  you'd still have some kind of idea of what to pick for your next build.",True,0,0,2025-02-25 12:49:49
almost 100% the game and its amazing. Although it keeps crashing when i enter cealid s i cant really play in caelid,True,0,0,2025-02-25 01:03:24
great game just be wary of the targeting system its kinda stinky but other than that game of a life time.,True,0,0,2025-02-24 23:38:40
This game is really fun if you have patience. I am not very good at it but as long as you're a little overleveled its still great.,True,0,0,2025-02-24 22:34:07
"Elden Ring is full of unforgettable moments! The thrill of beating your first major boss after countless attempts is unbeatable. Exploring the vast open world, stumbling upon hidden underground cities like Siofra or Nokron, and the sheer terror of stepping into Caelid for the first time make the journey incredible. The joy of jolly cooperation with other players, mastering the combat system, and discovering well-hidden secrets like the Haligtree add to the magic. Every playthrough feels unique, and that’s what makes it such an amazing experience!",True,0,0,2025-02-24 22:11:11
This game is so good it is very fun the bosses are very good and intresting storry they look cool and if you are worrying if the game is to hard i played it on a mage character and a priest character they are very easy idk about the other classes that actually use swords and axes i think theyre harder but this game is just very good even the dlc worth playing and worth the experience,True,0,0,2025-02-24 21:58:49
